availability,size,society,total_sqft,bath,balcony,avg_price_per_loc,price,area_type_Built-up  Area,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
1,2.0,1,7.138866999945524,2.0,0.0,0.060791771686038,4.265422591232958,0,0,0,1
1,3.0,1,7.365180126021013,3.0,3.0,0.06305131125232853,4.8283137373023015,0,0,0,1
1,2.0,1,7.202661196523238,2.0,2.0,0.05683408134909804,4.31748811353631,0,0,0,1
0,3.0,1,7.21890970761906,3.0,1.0,0.03780647404691155,3.966700566718842,0,0,0,1
1,2.0,1,6.953684210870537,2.0,1.0,0.057805087047623986,4.276666119016055,0,0,0,1
1,2.0,1,7.079184394609668,2.0,2.0,0.06250204790458402,3.7376696182833684,1,0,0,0
1,4.0,0,6.956545443151569,3.0,0.0,0.13389088012743927,4.990432586778736,0,0,1,0
0,1.0,0,6.327936783729195,1.0,0.0,0.1613747851898141,4.499809670330265,0,0,1,0
1,3.0,0,6.907755278982137,2.0,1.0,0.0792092344434125,4.787491742782046,1,0,0,0
1,5.0,0,7.090076835776092,5.0,2.0,0.09298660362490149,5.560681631015528,0,0,1,0
1,2.0,1,6.980075940561763,2.0,2.0,0.05315511005551796,3.8066624897703196,0,0,0,1
0,3.0,1,7.6246189861593985,3.0,2.0,0.11069771936606107,5.327876168789581,0,0,0,1
1,2.0,1,6.993932975223189,2.0,1.0,0.04193931241840408,4.04305126783455,0,0,0,1
1,3.0,1,7.020190708311925,2.0,1.0,0.055017400857044624,3.8815637979434374,0,0,0,1
1,3.0,0,7.2115567333138015,2.0,3.0,0.04819804070057844,4.06474409244581,0,0,0,1
1,3.0,1,7.275864600546533,2.0,2.0,0.05683408134909804,4.462338536880549,0,0,0,1
1,6.0,0,7.1808311990445555,5.0,1.0,0.06753027065527066,4.787491742782046,0,0,1,0
0,4.0,0,8.779557455883728,4.0,3.0,0.15049124012366885,7.24422751560335,0,0,0,1
1,2.0,1,7.060476365999801,2.0,2.0,0.06345290427370806,4.160132302760104,0,0,0,1
1,2.0,1,6.986104245393113,2.0,0.0,0.05182908250414721,3.654934798060999,0,0,0,1
1,3.0,1,7.488293515159428,3.0,2.0,0.05683408134909804,4.672828834461906,0,0,0,1
1,4.0,0,8.1886891244442,4.0,2.0,0.10489211866946359,5.799092654460526,0,0,1,0
1,6.0,0,7.090076835776092,6.0,1.0,0.09205483781754968,4.605170185988092,0,0,1,0
0,2.0,1,6.927557906278317,2.0,1.0,0.04253524897376406,3.3826939100975957,1,0,0,0
0,3.0,1,7.493873886783559,4.0,1.0,0.06305131125232853,4.553876891600541,0,0,0,1
1,2.0,1,7.094234845924755,2.0,2.0,0.06012511218903279,4.060443010546419,0,0,0,1
0,2.0,0,6.9985096422506015,2.0,2.0,0.060201489925503726,4.02266952551521,0,0,0,1
1,3.0,1,7.352441100243583,2.0,2.0,0.053830742594037174,4.584967478670572,1,0,0,0
1,2.0,0,7.090076835776092,2.0,1.0,0.054262446350628615,4.219507705176107,0,0,0,1
1,2.0,0,7.090076835776092,1.0,1.0,0.20035693039857227,5.298317366548036,0,0,1,0
1,3.0,1,7.27931883541462,3.0,2.0,0.056288335580078126,4.174387269895637,0,0,0,1
0,3.0,1,7.310550158534422,2.0,1.0,0.06012511218903279,6.576469569048224,0,0,0,1
1,3.0,1,7.5678626054638825,4.0,2.0,0.05683408134909804,4.804021044733257,0,0,0,1
1,2.0,1,6.923628628138427,2.0,1.0,0.047765119810948414,3.8066624897703196,0,0,0,1
0,3.0,1,7.504391559161238,3.0,1.0,0.060791771686038,4.77912349311153,0,0,0,1
1,3.0,1,7.426549072397305,3.0,2.0,0.06795903466380034,4.8283137373023015,0,0,0,1
0,4.0,1,7.633127606836819,4.0,0.0,0.059598375880091564,4.520864236934835,0,0,0,1
1,2.0,1,7.106606137727303,2.0,2.0,0.041825799208178215,4.143134726391533,0,0,0,1
1,4.0,1,8.006367567650246,4.0,2.0,0.0891328916042796,5.075173815233827,0,0,1,0
1,2.0,1,6.887552571664617,2.0,1.0,0.06795903466380034,4.454347296253507,0,0,0,1
1,4.0,0,7.090076835776092,4.0,3.0,0.1702317880794702,5.3471075307174685,0,0,1,0
1,2.0,1,7.1308988302963465,2.0,2.0,0.05182908250414721,4.0943445622221,0,0,0,1
1,2.0,1,7.261225091971921,2.0,3.0,0.060791771686038,4.382026634673881,0,0,0,1
1,2.0,1,7.167809184316444,2.0,1.0,0.06366258550825672,3.910021002757473,1,0,0,0
0,3.0,1,7.170119543449628,3.0,1.0,0.0891328916042796,5.135798437050262,0,0,1,0
1,2.0,1,7.162397497355718,2.0,1.0,0.06006712654438144,4.498697941477575,0,0,0,1
1,3.0,1,7.450079569807499,2.0,1.0,0.09388471048168909,4.867534450455582,0,0,0,1
1,7.0,0,7.090076835776092,7.0,2.0,0.04536026523253466,5.293304824724492,0,0,0,1
1,3.0,0,7.749322464660356,2.0,0.0,0.10160367836716384,5.075173815233827,0,0,1,0
1,3.0,1,7.1204443723924875,3.0,2.0,0.06012511218903279,4.356708826689592,0,0,0,1
1,3.0,1,7.450079569807499,3.0,3.0,0.06012511218903279,4.5948167739086,0,0,0,1
1,2.0,1,7.1098794630722715,2.0,2.0,0.04416738184723743,3.8066624897703196,1,0,0,0
1,3.0,1,7.484368643286131,3.0,2.0,0.060791771686038,4.672828834461906,0,0,0,1
1,4.0,1,8.45531778769815,5.0,3.0,0.10487916096671226,6.684611727667927,0,0,1,0
1,3.0,0,7.495541943884256,3.0,2.0,0.036982414965399425,4.532599493153256,0,0,0,1
1,2.0,1,7.037905963447182,2.0,2.0,0.0483331639794022,4.034240638152395,0,0,0,1
0,1.0,0,6.376726947898627,1.0,0.0,0.1613747851898141,4.4796069630127455,0,0,1,0
0,2.0,0,6.551080335043404,2.0,1.0,0.04536026523253466,3.5553480614894135,0,0,0,1
1,1.0,0,7.047517221357296,1.0,0.0,0.07812895069532237,3.9512437185814275,0,0,1,0
0,3.0,0,7.1929342212158,2.0,2.0,0.046795123318385645,3.947969132201615,0,0,0,1
0,4.0,1,7.912789220690681,4.0,3.0,0.09972955774737512,5.267858159063328,0,0,0,1
1,2.0,0,6.872128101338986,2.0,1.0,0.06492306884419471,3.6375861597263857,0,0,0,1
1,3.0,1,7.3777589082278725,3.0,2.0,0.06012511218903279,4.553876891600541,0,0,0,1
1,2.0,0,7.288927694521257,2.0,2.0,0.043794194268701146,4.02535169073515,0,0,0,1
1,3.0,1,8.039157390473237,3.0,2.0,0.1038502507326207,5.991464547107982,0,0,0,1
1,3.0,1,6.980075940561763,2.0,1.0,0.040853419416547104,3.8066624897703196,0,0,0,1
1,2.0,0,7.517520850603031,1.0,0.0,0.05412719891745602,4.553876891600541,0,0,1,0
1,3.0,0,7.109062135687172,3.0,2.0,0.040660236047622735,3.66714496196793,0,0,0,1
0,2.0,1,7.064759027791802,2.0,2.0,0.05631101649813731,3.784189633918261,0,0,0,1
0,4.0,1,8.196987927258897,6.0,1.0,0.05666209605607429,5.332718793265369,0,0,0,1
1,2.0,1,6.856461984594587,2.0,2.0,0.06341131537057476,3.5553480614894135,0,0,0,1
1,3.0,1,8.594154232552366,3.0,2.0,0.1038502507326207,5.991464547107982,0,0,0,1
1,2.0,1,6.762729506931879,2.0,1.0,0.047765119810948414,3.6888794541139363,0,0,0,1
1,4.0,0,7.783224016336037,4.0,2.0,0.07423423423423424,4.48863636973214,0,0,1,0
1,2.0,1,7.063903961472068,2.0,2.0,0.06595002905287624,4.31748811353631,1,0,0,0
1,2.0,0,7.095064377287131,2.0,1.0,0.07121532713572264,3.6888794541139363,1,0,0,0
1,4.0,0,9.302098797215724,4.0,1.0,0.061808118081180814,4.382026634673881,0,0,1,0
1,3.0,1,7.428333194190806,3.0,1.0,0.075806828039159,4.700480365792417,0,0,0,1
0,3.0,0,7.1308988302963465,2.0,2.0,0.06789927617031545,3.784189633918261,0,0,0,1
1,4.0,0,8.055157731819678,4.0,3.0,0.06299306417231396,5.384495062789089,0,0,0,1
1,4.0,0,7.090076835776092,2.0,1.0,0.1609641707095338,4.941642422609304,0,0,1,0
0,3.0,1,7.118502309959795,3.0,1.0,0.08485002350728726,4.6443908991413725,0,1,0,0
0,1.0,1,6.198478716492308,1.0,1.0,0.06376361167337108,3.6888794541139363,0,0,0,1
1,2.0,1,6.396929655216146,1.0,0.0,0.07416131914547965,3.295836866004329,1,0,0,0
1,3.0,1,7.550661243105336,3.0,2.0,0.05803233595734593,4.48863636973214,0,0,0,1
0,6.0,0,7.090076835776092,6.0,2.0,0.08424051799015608,4.8283137373023015,0,0,1,0
0,3.0,0,7.40184157874383,3.0,1.0,0.0873730290583307,4.355297574931857,0,0,0,1
1,2.0,1,7.101675971619444,2.0,3.0,0.05315511005551796,4.204692619390966,0,0,0,1
1,2.0,1,6.336825731146441,2.0,1.0,0.036653386454183264,2.70805020110221,1,0,0,0
1,5.0,0,7.832014180505469,4.0,1.0,0.14021772129938848,5.934894195619588,0,0,1,0
0,2.0,1,7.234177179749849,2.0,2.0,0.06006712654438144,4.442651256490317,0,0,0,1
1,3.0,1,7.336285660021297,3.0,3.0,0.05803233595734593,4.0943445622221,0,0,0,1
1,3.0,1,7.450079569807499,3.0,2.0,0.057805087047623986,5.1647859739235145,0,0,0,1
1,3.0,1,7.222566018822171,2.0,2.0,0.06795903466380034,4.003507695550324,0,0,0,1
0,3.0,1,7.411556287811163,3.0,3.0,0.05691230642993069,4.499809670330265,1,0,0,0
1,2.0,1,7.090076835776092,2.0,2.0,0.04502470007057163,3.9512437185814275,1,0,0,0
1,3.0,1,7.383989457978509,3.0,3.0,0.05182908250414721,4.219507705176107,0,0,0,1
1,4.0,0,7.696212639346407,4.0,2.0,0.09166220905512351,4.867534450455582,0,0,1,0
1,3.0,0,7.090076835776092,2.0,0.0,0.06617132082248361,4.189654742026425,0,0,1,0
1,2.0,0,7.007600613951853,2.0,1.0,0.058624664456023996,4.382026634673881,0,0,0,1
1,2.0,0,6.6240652277998935,3.0,3.0,0.1475177988142881,4.085976312551584,0,0,1,0
1,3.0,1,7.411556287811163,3.0,1.0,0.06012511218903279,4.68213122712422,0,0,0,1
1,3.0,0,7.438383530044307,3.0,1.0,0.06535662299854439,5.521460917862246,1,0,0,0
1,2.0,1,6.646390514847729,2.0,2.0,0.04866272025869736,3.4011973816621555,0,0,0,1
0,2.0,1,7.098375638590786,2.0,1.0,0.05912543620473578,4.23410650459726,0,0,0,1
1,2.0,0,6.872128101338986,2.0,2.0,0.04852718590134698,3.6149637711637683,0,0,0,1
0,2.0,1,6.551080335043404,1.0,1.0,0.056288335580078126,3.713572066704308,0,0,0,1
1,3.0,1,7.461640392208575,3.0,2.0,0.06012511218903279,4.553876891600541,0,0,0,1
0,3.0,1,7.177782416195197,2.0,1.0,0.04253524897376406,3.6333667441836774,1,0,0,0
0,3.0,1,7.474913976088288,3.0,3.0,0.06305131125232853,4.584967478670572,0,0,0,1
1,3.0,1,7.549609165154532,3.0,3.0,0.06772913466461854,5.0106352940962555,0,0,0,1
1,6.0,0,6.907755278982137,6.0,3.0,0.13112773083656848,5.0106352940962555,0,0,1,0
1,3.0,1,7.27931883541462,2.0,2.0,0.06795903466380034,4.007333185232471,0,0,0,1
1,3.0,1,7.515344571180436,3.0,2.0,0.05666209605607429,4.997212273764115,0,0,0,1
1,2.0,1,7.05617528410041,2.0,2.0,0.059598375880091564,4.31748811353631,0,0,0,1
1,2.0,1,7.050122520269059,2.0,1.0,0.05683408134909804,3.7612001156935624,0,0,0,1
1,2.0,1,7.158513997329321,2.0,2.0,0.057805087047623986,4.007333185232471,0,0,0,1
1,3.0,0,7.824046010856292,3.0,2.0,0.12785072563925362,5.991464547107982,0,0,0,1
1,2.0,0,7.085064293952548,2.0,2.0,0.053262552734605915,3.8501476017100584,0,0,0,1
1,2.0,1,7.136483208590247,2.0,1.0,0.05912543620473578,4.653960350157523,0,0,0,1
1,3.0,1,7.090076835776092,3.0,1.0,0.10945963709772069,4.038126882223872,0,0,1,0
0,1.0,1,6.368187186350492,1.0,0.0,0.050008726003490406,3.341978022002184,0,1,0,0
1,3.0,1,7.122866658599083,2.0,1.0,0.06345290427370806,4.3694478524670215,0,0,0,1
1,3.0,1,7.165493475060845,2.0,2.0,0.04445392050447098,3.9512437185814275,0,0,0,1
1,2.0,1,6.9985096422506015,2.0,1.0,0.04825199902199603,3.8066624897703196,0,0,0,1
1,2.0,1,7.0431599159883405,2.0,2.0,0.06006712654438144,3.828641396489095,0,0,0,1
1,3.0,1,7.509883061154913,3.0,2.0,0.06305131125232853,4.867534450455582,0,0,0,1
0,2.0,1,7.1808311990445555,2.0,2.0,0.047765119810948414,4.0943445622221,0,0,0,1
1,3.0,1,7.549609165154532,2.0,1.0,0.09388471048168909,4.787491742782046,0,0,0,1
0,2.0,0,6.946975992135418,2.0,2.0,0.0662633720686328,3.6065842113871063,0,0,0,1
1,2.0,1,7.162397497355718,2.0,1.0,0.060791771686038,4.442651256490317,0,0,0,1
1,4.0,0,7.090076835776092,4.0,0.0,0.13032886723507917,4.867534450455582,0,0,1,0
1,3.0,1,7.1891677384203225,2.0,1.0,0.04445392050447098,3.8501476017100584,0,0,0,1
0,3.0,1,7.8632667240095735,3.0,2.0,0.08086827232149658,5.272999558563747,0,0,0,1
1,2.0,0,7.029087564149662,2.0,1.0,0.04852718590134698,3.784189633918261,0,0,0,1
0,1.0,1,6.672665656649527,1.0,0.0,0.05912543620473578,3.744668875755978,0,0,0,1
1,2.0,1,6.980075940561763,2.0,0.0,0.08713781693509806,3.9512437185814275,1,0,0,0
1,2.0,1,7.010311867307229,2.0,1.0,0.06341131537057476,3.871201010907891,0,0,0,1
1,2.0,0,6.697034247666484,2.0,1.0,0.039478317642846615,3.2386784521643803,1,0,0,0
1,2.0,1,7.051855622955894,2.0,1.0,0.05631158681617397,4.174387269895637,0,0,0,1
1,6.0,0,8.268731832117737,6.0,3.0,0.1666015661328423,5.560681631015528,0,0,0,1
1,3.0,0,7.769378609513984,3.0,3.0,0.1666015661328423,5.926926025970411,0,0,0,1
1,3.0,1,7.346010209913293,2.0,2.0,0.06305131125232853,4.584967478670572,0,0,0,1
1,2.0,0,7.003065458786462,2.0,2.0,0.04852718590134698,3.6375861597263857,0,0,0,1
1,3.0,1,7.280697195384741,3.0,3.0,0.056288335580078126,3.9926809084456005,0,0,0,1
1,2.0,0,7.039660349862076,2.0,2.0,0.04819804070057844,3.9889840465642745,0,0,0,1
1,3.0,0,7.288927694521257,3.0,2.0,0.050649011806144416,4.02535169073515,0,0,0,1
1,3.0,1,7.313220387090301,3.0,3.0,0.05631158681617397,4.211979438755315,0,0,0,1
1,1.0,0,6.1224928095143865,1.0,1.0,0.03910329145740001,2.70805020110221,0,0,0,1
1,4.0,0,7.090076835776092,4.0,1.0,0.09166220905512351,4.8283137373023015,0,0,1,0
1,4.0,1,8.046229101075378,6.0,2.0,0.06780689831233527,5.501258210544727,0,0,0,1
1,2.0,0,6.633318433280377,2.0,2.0,0.06949542426694888,3.6240742307478206,1,0,0,0
1,6.0,0,7.783224016336037,6.0,0.0,0.19670710571923744,6.173786103901937,0,0,1,0
1,2.0,1,6.684611727667927,2.0,2.0,0.04253524897376406,3.4657359027997265,1,0,0,0
1,2.0,1,7.07326971745971,2.0,1.0,0.05315511005551796,4.265773677849632,0,0,0,1
1,2.0,1,6.652863029353347,2.0,2.0,0.037123745819397994,3.3843902633457743,0,1,0,0
1,2.0,1,7.0431599159883405,2.0,2.0,0.06305131125232853,3.901972669574645,0,0,0,1
1,2.0,0,6.966024187106113,2.0,1.0,0.036982414965399425,3.7495040759303713,0,0,0,1
1,4.0,0,8.268731832117737,5.0,2.0,0.08668646280852499,6.028278520230698,0,0,0,1
0,3.0,0,7.258412150595307,2.0,1.0,0.04536026523253466,4.31748811353631,0,0,0,1
1,4.0,1,7.79934339821592,4.0,3.0,0.06341131537057476,5.247024072160486,0,0,0,1
1,4.0,0,7.090076835776092,4.0,2.0,0.142235292868594,5.703782474656201,0,0,1,0
0,2.0,1,7.01301578963963,2.0,1.0,0.059598375880091564,3.9005575273188677,0,0,0,1
1,2.0,0,6.891625897052253,2.0,2.0,0.07312925170068027,4.8283137373023015,1,0,0,0
1,2.0,1,7.090076835776092,2.0,2.0,0.04866272025869736,3.7376696182833684,0,0,0,1
0,2.0,1,7.1284959456800365,2.0,1.0,0.05803233595734593,3.858411235979497,0,0,0,1
1,2.0,1,6.956545443151569,2.0,1.0,0.06795903466380034,4.349890764643811,0,0,0,1
1,3.0,0,7.346010209913293,3.0,1.0,0.054523093741459416,4.442651256490317,0,0,0,1
1,2.0,1,7.146772179452637,2.0,1.0,0.06795903466380034,4.382026634673881,0,0,0,1
0,2.0,1,6.919683849847411,2.0,1.0,0.05912543620473578,4.174387269895637,0,0,0,1
1,2.0,1,6.877296071497429,2.0,2.0,0.047765119810948414,3.5263605246161616,0,0,0,1
0,2.0,1,6.838405200847344,2.0,1.0,0.05683408134909804,4.007333185232471,0,0,0,1
0,3.0,1,7.090076835776092,3.0,2.0,0.08431000905797102,4.332442405318121,0,0,1,0
1,2.0,1,7.045776576879511,2.0,2.0,0.057805087047623986,4.23410650459726,0,0,0,1
1,3.0,1,7.288244401020124,2.0,1.0,0.06795903466380034,4.118223836012044,0,0,0,1
1,3.0,1,7.449498005382849,3.0,2.0,0.060791771686038,4.700480365792417,0,0,0,1
0,2.0,1,7.2078598714324755,2.0,1.0,0.06012511218903279,4.477336814478207,0,0,0,1
1,3.0,1,7.1308988302963465,2.0,2.0,0.06246203904555315,3.8501476017100584,1,0,0,0
1,8.0,0,7.438383530044307,3.0,2.0,0.08289817232375979,3.912023005428146,1,0,0,0
1,9.0,0,8.371010681238156,7.0,2.0,0.1471776520835738,6.710523109452428,0,0,1,0
1,2.0,1,7.090076835776092,2.0,1.0,0.06595002905287624,4.31748811353631,1,0,0,0
1,2.0,1,6.937314081223682,2.0,2.0,0.06607268681624327,3.784189633918261,1,0,0,0
1,3.0,1,7.258412150595307,3.0,3.0,0.057805087047623986,4.248495242049359,0,0,0,1
1,5.0,1,9.169518377455928,6.0,1.0,0.10945963709772069,7.495541943884256,0,0,1,0
0,3.0,1,7.440146680662688,3.0,2.0,0.056288335580078126,4.836281906951478,0,0,0,1
1,2.0,1,7.098375638590786,2.0,1.0,0.05666209605607429,4.382026634673881,0,0,0,1
1,2.0,0,7.098375638590786,2.0,1.0,0.04852718590134698,3.912023005428146,0,0,0,1
0,4.0,1,8.006367567650246,4.0,3.0,0.0891328916042796,5.575949103146316,0,0,1,0
1,3.0,1,7.242797922793756,3.0,0.0,0.06305131125232853,3.9318256327243257,0,0,0,1
1,2.0,1,7.19668657083435,2.0,3.0,0.05666209605607429,4.700480365792417,0,0,0,1
1,2.0,1,7.134890851565884,2.0,1.0,0.05182908250414721,3.9573787071489432,0,0,0,1
1,4.0,0,6.29156913955832,4.0,2.0,0.10160367836716384,4.442651256490317,0,0,1,0
0,3.0,0,7.10085190894405,2.0,1.0,0.04852718590134698,3.5937442589988975,0,0,0,1
1,2.0,1,7.122866658599083,2.0,2.0,0.04193931241840408,3.7386215460087504,0,0,0,1
1,2.0,1,6.98100574072173,2.0,1.0,0.060791771686038,4.356708826689592,0,0,0,1
1,2.0,1,7.1853870155804165,2.0,3.0,0.06141479144370162,4.499809670330265,1,0,0,0
0,2.0,1,7.103322062526113,2.0,1.0,0.06012511218903279,4.382026634673881,0,0,0,1
1,2.0,1,7.003065458786462,2.0,2.0,0.05683408134909804,3.7376696182833684,0,0,0,1
0,2.0,1,7.075808863978387,2.0,1.0,0.05683408134909804,4.3476939555933765,0,0,0,1
0,1.0,1,6.486160788944089,1.0,1.0,0.05912543620473578,3.657646751682838,0,0,0,1
0,1.0,1,6.280395838960195,1.0,1.0,0.06305131125232853,2.9780773383152703,0,0,0,1
1,3.0,1,7.158513997329321,2.0,2.0,0.05153595972736785,3.8066624897703196,0,0,0,1
1,3.0,1,7.643487698632564,4.0,2.0,0.062162995309214895,4.90527477843843,0,0,0,1
0,2.0,0,7.057036981697891,2.0,1.0,0.0550009330098899,4.07753744390572,1,0,0,0
1,2.0,1,7.174724309836376,2.0,3.0,0.05512493210211841,4.174387269895637,1,0,0,0
0,4.0,1,7.718601047188389,4.0,2.0,0.060791771686038,5.501258210544727,0,0,0,1
1,3.0,1,7.315883504509785,3.0,2.0,0.060412711804823174,4.204692619390966,1,0,0,0
0,1.0,1,6.4692503167957724,1.0,1.0,0.05912543620473578,3.6635616461296463,0,0,0,1
1,2.0,0,7.114769448366463,2.0,0.0,0.09166220905512351,4.219507705176107,0,0,1,0
1,2.0,0,7.003065458786462,2.0,2.0,0.06414492587058959,3.7376696182833684,1,0,0,0
1,1.0,0,6.907755278982137,1.0,0.0,0.04536026523253466,2.6390573296152584,0,0,0,1
0,2.0,1,7.138866999945524,2.0,1.0,0.04825199902199603,4.127134385045092,0,0,0,1
1,3.0,0,7.504942068396171,3.0,3.0,0.06241118496447399,4.624972813284271,1,0,0,0
0,4.0,1,8.195885391314796,5.0,3.0,0.09972955774737512,6.665683717782408,0,0,0,1
0,2.0,0,7.07326971745971,2.0,3.0,0.09154775964612691,4.820281565605037,0,0,0,1
1,2.0,1,6.956545443151569,2.0,2.0,0.055765402953293526,4.007333185232471,1,0,0,0
1,4.0,1,7.9724660159745655,4.0,3.0,0.10945963709772069,5.41610040220442,0,0,1,0
1,3.0,0,7.6544432264701125,4.0,3.0,0.05922389898367724,4.787491742782046,1,0,0,0
1,1.0,0,6.214608098422191,1.0,1.0,0.0908545983901353,2.8622008809294686,1,0,0,0
1,3.0,0,7.5652752818989315,3.0,3.0,0.05318135420210956,4.31748811353631,0,0,0,1
1,4.0,1,8.425077902508432,5.0,2.0,0.080264496439471,6.063785208687608,0,0,1,0
1,3.0,1,7.316548177182976,3.0,2.0,0.059598375880091564,4.1588830833596715,0,0,0,1
1,4.0,0,7.783224016336037,3.0,1.0,0.20331467118667285,6.620073206530356,0,0,1,0
1,2.0,0,6.7912214627261855,2.0,1.0,0.036982414965399425,3.295836866004329,0,0,0,1
0,2.0,0,7.090076835776092,1.0,1.0,0.03413939393939394,3.58351893845611,0,0,1,0
0,2.0,0,6.744059186311348,2.0,2.0,0.05058669262173197,3.2347491740244907,0,0,0,1
1,3.0,0,7.349230824613334,3.0,1.0,0.06854005429717573,4.605170185988092,0,0,1,0
1,3.0,0,6.396929655216146,2.0,1.0,0.16521171575426288,4.442651256490317,0,0,1,0
1,2.0,1,6.963189985870238,2.0,2.0,0.03728162147285095,3.4011973816621555,0,1,0,0
1,3.0,1,7.426549072397305,3.0,2.0,0.06795903466380034,4.804021044733257,0,0,0,1
1,2.0,1,6.683360945766275,2.0,1.0,0.045962626661402814,3.5553480614894135,1,0,0,0
1,3.0,0,7.27931883541462,2.0,1.0,0.059658526393983016,4.31748811353631,1,0,0,0
0,3.0,1,7.506042178518122,3.0,2.0,0.06305131125232853,4.605170185988092,0,0,0,1
1,2.0,0,7.034387929915503,2.0,1.0,0.04398685273521435,4.038479429380705,0,0,0,1
1,3.0,1,7.61085279039525,3.0,2.0,0.06006712654438144,5.075173815233827,0,0,0,1
1,5.0,1,7.90100705199242,4.0,2.0,0.10167187449666591,5.135798437050262,0,0,0,1
0,3.0,1,7.455876687491824,3.0,2.0,0.047765119810948414,4.28496492183075,0,0,0,1
1,3.0,1,7.575584651557793,3.0,2.0,0.04828002414001207,4.8283137373023015,1,0,0,0
1,2.0,1,6.981934677156389,2.0,1.0,0.04825199902199603,3.5397992310997837,0,0,0,1
1,3.0,1,7.441906728051625,3.0,2.0,0.06012511218903279,4.74493212836325,0,0,0,1
1,5.0,0,8.006367567650246,4.0,0.0,0.11277777777777778,5.703782474656201,1,0,0,0
1,2.0,1,6.996681488176539,2.0,1.0,0.04825199902199603,3.6109179126442243,0,0,0,1
1,4.0,0,7.919356190660617,4.0,2.0,0.053262552734605915,4.955827057601261,0,0,0,1
0,2.0,1,7.200424892944957,2.0,1.0,0.06012511218903279,4.61512051684126,0,0,0,1
0,2.0,1,6.891625897052253,2.0,1.0,0.06305131125232853,4.07753744390572,0,0,0,1
1,2.0,1,7.034387929915503,2.0,2.0,0.04393415496975922,4.219507705176107,0,0,0,1
0,4.0,1,7.783224016336037,4.0,1.0,0.11187285758803366,5.840641657373398,0,0,1,0
1,2.0,1,7.051855622955894,2.0,2.0,0.057805087047623986,3.6635616461296463,0,0,0,1
1,1.0,1,6.551080335043404,1.0,0.0,0.12421553844932942,3.5553480614894135,0,0,0,1
1,2.0,1,7.047517221357296,2.0,1.0,0.056288335580078126,3.7376696182833684,0,0,0,1
1,3.0,1,7.233455418621439,2.0,1.0,0.05182908250414721,4.237723145067448,0,0,0,1
1,3.0,1,7.630946580890459,4.0,2.0,0.05631101649813731,5.1647859739235145,0,0,0,1
1,3.0,0,7.19668657083435,2.0,3.0,0.060201489925503726,4.296332571463519,0,0,0,1
1,2.0,1,6.922643891475888,2.0,1.0,0.06341131537057476,4.0943445622221,0,0,0,1
1,6.0,0,8.006367567650246,6.0,2.0,0.0792092344434125,5.0106352940962555,1,0,0,0
1,2.0,1,7.010311867307229,2.0,1.0,0.047765119810948414,4.143134726391533,0,0,0,1
1,2.0,0,7.07326971745971,2.0,1.0,0.11052460989952308,4.653960350157523,0,0,0,1
0,3.0,1,7.275864600546533,2.0,1.0,0.05683408134909804,4.418840607796598,0,0,0,1
1,2.0,0,7.313220387090301,2.0,2.0,0.040660236047622735,4.174387269895637,0,0,0,1
1,1.0,0,7.783224016336037,1.0,1.0,0.09166220905512351,3.871201010907891,0,0,1,0
0,2.0,1,6.98933526597456,2.0,1.0,0.0483331639794022,3.8394523125933104,0,0,0,1
1,2.0,0,6.956545443151569,2.0,2.0,0.0873730290583307,3.9527809979003137,0,0,0,1
1,4.0,0,7.9229859587111955,4.0,2.0,0.08061414526397852,5.66988092298052,0,0,1,0
1,3.0,0,7.1929342212158,2.0,1.0,0.0388086642599278,3.8918202981106265,1,0,0,0
0,2.0,0,6.739336627357174,2.0,1.0,0.0834638393452831,3.8247206770253497,0,0,1,0
0,3.0,1,7.474204806496124,3.0,3.0,0.04825199902199603,4.718498871295094,0,0,0,1
1,2.0,1,7.172424577124845,2.0,2.0,0.06006712654438144,4.382026634673881,0,0,0,1
1,3.0,0,7.352441100243583,2.0,2.0,0.060201489925503726,4.8283137373023015,0,0,0,1
0,3.0,1,7.01211529430638,2.0,2.0,0.02749014286854497,3.4001968813285717,0,0,0,1
0,3.0,0,7.162397497355718,3.0,2.0,0.04396320313678179,3.813969064952758,0,0,0,1
1,2.0,1,7.120848494442845,2.0,0.0,0.05803233595734593,3.901770628963795,0,0,0,1
0,3.0,1,7.484368643286131,3.0,2.0,0.06795903466380034,4.477336814478207,0,0,0,1
1,3.0,1,7.400009517162692,3.0,2.0,0.0483331639794022,4.418840607796598,0,0,0,1
0,4.0,1,7.846589975291186,4.0,2.0,0.06141479144370162,5.135798437050262,1,0,0,0
1,2.0,1,7.194436851100335,2.0,2.0,0.0830824809984048,4.61512051684126,1,0,0,0
1,5.0,0,8.922658299524402,5.0,2.0,0.19989535885756493,7.313220387090301,0,0,0,1
1,2.0,1,6.919683849847411,2.0,2.0,0.07169585391408471,4.07753744390572,1,0,0,0
1,2.0,1,7.083387847625295,2.0,2.0,0.041825799208178215,3.979681653901961,0,0,0,1
1,2.0,1,6.678342114654332,2.0,1.0,0.05664793786116114,3.482470101790892,0,0,0,1
1,2.0,0,7.10085190894405,2.0,2.0,0.040660236047622735,3.871201010907891,0,0,0,1
1,3.0,1,7.305860032684009,3.0,2.0,0.06305131125232853,4.477336814478207,0,0,0,1
1,2.0,1,7.090076835776092,2.0,2.0,0.05315511005551796,4.127134385045092,0,0,0,1
